,2007-09-23 00:00:00+00:00,2007-09-30 00:00:00+00:00,2007-10-07 00:00:00+00:00,2007-10-14 00:00:00+00:00,2007-10-21 00:00:00+00:00,2007-10-28 00:00:00+00:00,2007-11-04 00:00:00+00:00,2007-11-11 00:00:00+00:00,2007-11-18 00:00:00+00:00,2007-11-25 00:00:00+00:00,2007-12-02 00:00:00+00:00,2007-12-09 00:00:00+00:00,2007-12-16 00:00:00+00:00,2007-12-23 00:00:00+00:00,2007-12-30 00:00:00+00:00,2008-01-06 00:00:00+00:00,2008-01-13 00:00:00+00:00,2008-01-20 00:00:00+00:00,2008-01-27 00:00:00+00:00,2008-02-03 00:00:00+00:00,2008-02-10 00:00:00+00:00,2008-02-17 00:00:00+00:00,2008-02-24 00:00:00+00:00,2008-03-02 00:00:00+00:00,2008-03-09 00:00:00+00:00,2008-03-16 00:00:00+00:00,2008-03-23 00:00:00+00:00,2008-03-30 00:00:00+00:00,2008-04-06 00:00:00+00:00,2008-04-13 00:00:00+00:00,2008-04-20 00:00:00+00:00,2008-04-27 00:00:00+00:00,2008-05-04 00:00:00+00:00,2008-05-11 00:00:00+00:00,2008-05-18 00:00:00+00:00,2008-05-25 00:00:00+00:00,2008-06-01 00:00:00+00:00,2008-06-08 00:00:00+00:00,2008-06-15 00:00:00+00:00,2008-06-22 00:00:00+00:00,2008-06-29 00:00:00+00:00,2008-07-06 00:00:00+00:00,2008-07-13 00:00:00+00:00
Equity(573 [CIEN]),37.78,38.08,46.76,45.47,43.54,46.54,46.88,44.36,43.46,41.73,43.98,43.61,35.75,34.59,34.32,29.91,28.3,26.52,24.79,26.41,24.97,26.6,26.1,25.83,27.8,28.56,30.08,30.94,32.59,30.88,33.02,35.6,33.0,32.369,33.55,29.87,30.56,28.23,27.12,25.62,23.9,22.22,22.35
Equity(576 [CINF]),41.904,41.914,42.969,43.298,39.959,38.237,37.549,38.856,39.166,39.301,38.691,38.885,38.053,38.878,38.663,36.905,36.778,34.278,34.659,37.931,36.895,37.218,37.237,36.3,36.251,36.153,39.19,37.285,38.302,36.95,37.344,37.295,36.269,34.571,35.045,34.591,34.561,32.864,31.186,28.8,26.09,25.08,24.35
Equity(3188 [ZION]),70.193,67.011,70.749,66.328,59.849,57.819,53.594,52.59,51.095,51.145,53.672,54.341,49.05,47.584,45.381,41.702,43.256,41.024,46.62,54.439,51.456,51.347,50.207,47.332,44.606,46.609,50.078,45.637,46.589,44.071,46.113,46.688,48.71,44.87,44.05,42.81,43.09,39.77,34.94,32.09,32.549,27.05,26.77
Equity(584 [CL]),68.815,70.264,71.062,73.239,70.776,73.215,73.977,75.749,78.017,78.215,79.284,79.017,79.838,77.947,77.957,77.997,78.62,76.234,73.369,75.031,73.936,74.931,75.787,75.697,74.503,75.886,77.1,77.717,78.483,77.597,77.01,76.1,73.68,71.21,72.5,72.14,74.36,72.69,73.3,69.61,68.21,70.35,69.56
Equity(590 [CLF]),42.964,43.805,46.016,51.593,48.506,49.208,44.104,40.185,39.782,40.153,44.991,48.892,47.804,50.587,52.248,47.814,44.562,45.809,47.779,52.523,53.899,58.727,60.89,59.676,56.155,59.357,56.924,61.01,68.603,70.841,81.582,81.587,78.724,89.829,97.452,93.75,106.7,104.35,101.58,100.41,111.32,93.57,98.35
Equity(598 [CLR]),18.0,18.14,20.91,20.63,22.09,22.4,23.74,23.45,21.98,22.24,23.82,24.7,25.93,24.55,26.3,26.57,26.92,23.06,23.72,24.79,23.1,25.21,25.05,28.08,27.37,28.86,25.6,30.02,33.1,38.38,42.19,45.05,43.83,53.18,51.47,59.63,64.17,74.5,68.0,68.88,67.4,66.44,65.59
Equity(602 [CLX]),59.864,59.766,60.178,61.412,59.727,60.628,62.197,63.42,65.323,64.278,63.991,64.327,64.84,64.949,64.672,62.572,60.727,59.918,59.161,62.636,56.649,56.48,57.423,57.771,56.421,55.686,56.331,55.815,56.49,54.644,54.773,54.94,56.94,55.7,59.2,56.53,57.13,53.91,53.28,53.42,51.82,53.21,52.88
Equity(603 [CMA]),50.966,48.732,51.612,50.091,44.218,44.912,42.394,42.707,41.377,40.949,43.506,43.344,39.702,42.624,42.557,38.497,40.869,35.334,38.429,43.531,39.403,37.802,37.851,34.948,34.958,36.065,38.772,34.387,35.407,33.838,33.367,34.054,37.163,38.114,37.604,36.172,36.467,34.633,30.77,29.51,26.9,24.68,23.29
Equity(604 [CMC]),29.755,31.204,33.89,34.177,33.702,35.176,29.936,28.769,29.441,29.333,30.559,32.121,30.311,29.689,29.362,27.593,26.968,23.96,25.389,28.924,27.683,28.338,30.026,30.245,28.597,29.49,29.262,29.868,32.227,30.463,31.629,30.971,30.672,31.609,34.689,34.709,36.484,36.663,35.736,37.989,37.64,32.72,33.97
Equity(608 [CME]),540.823,583.652,625.189,625.537,609.787,658.826,645.659,642.628,648.64,634.729,654.454,703.416,695.507,707.147,679.041,618.35,614.539,555.57,625.812,606.968,514.379,524.299,522.438,510.697,490.006,484.661,470.652,477.931,509.141,487.503,502.291,479.526,485.998,460.331,476.634,455.395,429.071,387.6,414.9,429.26,389.5,345.83,334.29
Equity(609 [CMG]),113.9,118.13,127.54,122.68,123.4,133.95,131.68,121.6,124.87,125.17,133.15,146.04,141.39,146.6,151.88,127.01,116.7,121.96,128.789,123.05,108.3,105.25,99.72,99.3,96.43,99.61,109.71,109.6,116.66,110.54,114.95,102.85,97.85,94.93,95.42,85.07,92.3,92.26,87.38,89.81,89.52,80.77,78.51
Equity(610 [CMI]),65.357,63.544,68.94,69.571,64.895,58.103,60.384,59.902,56.075,52.938,58.206,62.219,60.705,61.616,64.121,58.933,49.353,42.741,48.815,46.744,49.024,50.966,53.344,50.29,46.057,49.252,48.972,47.435,51.577,48.114,55.131,55.96,67.01,66.86,73.019,67.86,70.42,67.08,72.39,70.66,64.34,61.72,64.05
Equity(614 [CMP]),33.242,33.379,36.233,36.017,35.154,36.772,35.36,35.596,36.439,34.625,36.34,37.785,38.309,42.209,40.962,39.635,40.942,36.726,41.08,41.635,42.218,54.154,55.114,56.658,58.44,59.893,57.385,61.665,67.926,67.16,71.4,72.037,66.015,66.184,70.146,70.574,73.0,81.0,81.97,83.55,79.9,71.19,71.46
Equity(616 [CMS]),16.366,16.573,16.632,16.337,15.823,16.485,16.426,16.198,16.435,16.969,17.226,17.671,17.335,17.552,17.434,16.771,16.712,15.585,15.042,15.882,15.606,15.606,15.347,14.304,13.677,13.369,13.747,13.379,14.204,14.065,14.482,14.313,15.019,15.02,15.23,15.07,15.59,15.37,15.71,15.32,14.58,14.26,13.85
Equity(628 [CNP]),16.032,15.51,16.323,16.371,15.452,15.897,16.555,17.629,17.251,17.085,17.436,17.739,17.905,16.977,17.065,16.137,16.43,15.512,14.975,15.775,15.219,15.121,15.161,14.509,14.034,13.748,13.995,13.886,14.766,14.914,15.507,15.388,15.536,15.052,15.85,16.329,16.94,16.64,16.56,16.149,15.54,15.9,15.81
Equity(634 [CNW]),46.29,45.694,46.419,44.879,42.098,42.574,39.902,40.49,40.251,38.877,42.103,46.774,43.0,42.382,42.044,38.518,38.847,40.689,44.712,48.487,47.282,46.704,46.325,45.217,45.556,47.343,49.937,48.85,50.157,47.333,45.906,45.626,48.859,47.88,49.25,45.65,48.81,47.68,48.0,48.58,46.37,43.5,44.38
Equity(635 [CNX]),45.063,46.397,45.879,50.141,48.637,57.07,55.049,55.817,50.82,54.81,59.129,63.448,65.852,71.218,71.577,65.313,65.103,59.648,72.824,75.746,77.443,74.986,76.355,75.885,73.958,68.524,64.12,69.413,76.015,75.536,86.142,80.699,84.29,91.17,100.01,95.89,97.56,103.35,106.1,110.17,111.95,94.83,95.58
Equity(640 [COF]),67.993,65.442,71.855,69.826,61.748,63.442,60.26,53.477,52.284,51.318,52.541,49.081,46.519,46.992,45.898,45.307,41.975,39.107,45.839,56.148,48.641,47.33,47.588,45.712,43.06,47.529,52.882,48.651,50.915,47.966,46.883,50.558,54.848,52.91,51.65,47.47,48.12,46.15,44.62,40.9,38.31,38.44,37.33
Equity(641 [COG]),36.467,35.09,37.156,37.146,37.425,37.704,39.461,36.795,35.227,35.047,34.378,36.755,37.214,39.401,40.85,41.349,41.888,39.072,37.703,39.152,41.0,46.108,48.826,49.726,49.406,53.384,45.618,50.626,54.814,57.582,61.231,58.012,57.792,61.31,62.77,60.16,60.25,68.03,66.42,65.4,65.19,63.42,61.52
Equity(646 [COL]),70.496,72.419,74.006,73.837,73.084,74.819,74.214,73.288,71.639,71.44,71.659,73.149,72.921,72.921,71.549,69.224,65.995,60.789,61.484,63.928,59.999,59.7,59.242,58.674,57.349,56.044,54.55,57.19,62.41,61.434,63.416,64.193,64.601,63.03,65.77,61.32,61.37,55.66,54.2,50.3,47.81,48.64,48.16
Equity(652 [COP]),87.555,86.403,82.889,84.385,83.745,83.489,83.657,81.669,78.078,78.266,79.176,82.401,82.391,85.774,88.168,84.636,82.144,72.103,73.33,79.493,74.566,78.197,80.202,82.291,77.963,77.098,74.451,75.287,78.411,78.192,83.465,83.147,86.44,88.261,91.514,91.4,93.1,92.17,94.26,92.76,91.64,91.84,90.36
Equity(657 [COST]),60.319,60.965,62.853,67.551,65.267,65.098,65.147,64.859,66.359,66.528,67.103,71.513,68.188,69.771,69.91,65.361,66.137,64.245,65.17,67.491,62.961,63.782,65.877,61.786,60.17,60.728,63.283,64.231,66.306,65.558,69.28,71.385,71.984,71.285,73.27,71.32,71.32,71.19,70.32,68.73,70.26,72.23,72.87
Equity(660 [COV]),42.023,41.034,40.887,41.294,39.706,40.698,40.351,39.15,39.289,38.068,39.815,41.909,43.577,44.59,44.441,42.575,44.59,43.061,42.345,43.421,43.391,43.082,43.441,42.634,41.308,42.245,42.703,43.99,45.62,45.0,46.56,46.88,47.48,48.79,49.85,47.68,50.09,48.57,49.22,47.03,47.39,47.89,47.52
Equity(664 [CPB]),34.526,36.086,35.716,35.667,34.951,35.785,36.158,34.941,34.598,34.401,36.03,36.295,35.706,35.667,35.44,34.206,33.318,31.403,30.81,32.005,30.672,33.012,32.252,31.877,31.176,31.284,32.963,33.338,33.949,33.194,34.983,34.436,35.301,35.171,35.718,32.598,33.264,32.459,34.416,33.204,31.972,34.68,34.85
Equity(688 [CRK]),32.49,30.84,34.5,35.21,35.3,36.1,35.37,36.46,33.0,33.23,33.5,34.68,32.95,34.95,34.78,34.69,34.22,32.82,32.02,32.28,32.29,33.14,35.04,36.3,34.6,36.88,34.39,39.9,40.32,40.68,45.12,46.07,46.19,53.99,53.83,53.56,57.35,62.89,67.2,77.57,77.36,78.76,76.7
Equity(690 [CRM]),46.25,51.32,53.23,57.06,52.28,51.44,54.4,50.0,57.35,55.16,56.73,57.84,59.55,63.75,64.4,58.86,54.47,51.84,52.94,51.72,50.87,53.84,52.34,59.72,56.66,57.85,55.83,56.85,65.12,61.09,63.9,68.09,67.3,66.7,68.7,67.02,72.31,71.02,72.79,73.1,68.62,67.53,67.14
Equity(703 [CSC]),55.53,55.9,56.71,59.18,56.95,56.87,56.29,53.16,52.0,51.32,52.82,53.63,51.53,51.86,49.84,44.04,41.13,39.32,39.65,42.14,43.67,44.91,45.19,43.45,41.51,41.13,40.81,40.8,41.27,41.27,44.12,44.25,44.97,43.54,47.46,47.9,49.15,48.92,47.8,47.78,46.85,47.92,47.95
Equity(705 [CSCO]),32.299,33.129,32.649,32.92,31.5,31.9,32.509,28.58,29.94,28.69,28.02,27.45,28.65,28.6,27.56,26.12,25.87,24.3,24.2,24.94,23.54,23.298,23.6,24.39,24.11,24.32,24.77,24.08,24.39,23.38,24.51,25.6,26.75,25.49,26.51,25.1,26.72,26.54,26.37,24.64,23.61,23.12,22.57
Equity(722 [CSX]),39.922,42.34,43.123,42.211,44.213,44.351,43.222,43.162,42.845,40.933,41.769,43.539,43.25,43.429,44.026,40.506,42.246,40.953,45.2,49.655,47.755,48.511,49.884,48.39,46.964,48.839,54.444,56.399,57.137,56.16,61.076,61.775,63.969,63.071,65.365,66.552,69.06,65.41,65.42,64.83,62.14,57.36,56.88
Equity(729 [CTL]),44.284,45.164,45.046,44.509,44.186,44.294,43.717,41.949,40.845,41.516,41.721,40.752,40.821,40.41,40.557,39.333,35.193,33.618,33.755,36.25,35.037,38.726,35.908,35.419,33.545,32.682,33.123,32.407,32.201,30.632,31.868,31.152,34.947,34.8,35.006,34.104,34.721,35.221,31.937,30.494,34.865,34.47,34.61
Equity(736 [CTSH]),37.935,39.895,42.895,40.925,40.02,39.94,40.9,30.79,31.4,30.46,31.1,33.36,32.72,35.83,34.92,31.0,27.11,26.0,26.87,29.84,31.84,32.56,32.15,30.21,29.19,27.27,29.01,29.18,29.39,26.53,30.96,31.25,33.06,29.73,31.55,30.4,35.28,34.77,35.75,34.97,32.89,31.8,31.33
Equity(739 [CTXS]),38.82,40.32,40.39,42.1,39.65,42.06,43.11,41.79,37.82,36.69,36.98,38.7,38.15,37.85,37.9,37.38,34.59,33.69,33.61,34.71,34.5,35.87,34.57,32.93,32.729,30.8,31.94,30.56,31.75,31.89,32.27,32.229,33.85,33.92,35.77,33.72,34.23,34.68,33.2,30.92,29.8,28.59,28.51
Equity(753 [CVD]),77.6,77.9,78.68,78.85,77.46,82.24,82.02,82.12,82.44,82.51,87.33,89.42,88.9,87.22,87.28,90.09,95.92,89.94,86.54,82.06,84.1,82.07,82.51,84.41,82.0,81.03,82.85,83.39,86.28,86.09,81.39,85.01,83.88,83.08,80.28,82.11,81.98,80.53,81.72,79.85,84.24,83.55,84.26
Equity(761 [CVS]),37.655,39.447,38.76,39.716,39.018,41.291,41.62,41.431,42.079,41.81,39.965,39.916,39.078,39.527,39.876,37.154,36.656,36.865,35.507,39.84,39.501,39.661,40.1,40.32,38.852,38.552,39.79,40.789,40.24,40.09,40.58,40.93,40.43,41.34,43.42,42.15,42.79,42.64,42.62,41.36,39.77,38.49,38.78
Equity(763 [CVX]),92.911,91.676,90.442,89.551,87.454,89.786,86.68,85.485,84.797,85.478,86.563,89.709,90.754,92.747,93.555,92.066,89.423,82.312,80.695,81.355,78.17,83.044,84.852,86.084,84.693,84.772,82.657,83.938,87.464,88.209,92.56,92.073,94.686,96.742,100.38,100.73,99.15,99.5,99.4,96.62,97.8,98.63,96.82
Equity(772 [CY]),28.73,29.21,30.63,30.74,32.729,35.54,35.65,36.54,32.619,29.92,33.22,36.1,35.28,35.96,36.8,34.64,29.83,22.7,21.82,22.38,20.98,23.65,22.42,21.74,20.22,19.91,20.22,23.01,26.68,26.29,28.08,28.34,27.47,27.41,30.57,28.23,27.88,28.19,26.12,26.93,24.91,22.87,23.08
Equity(785 [D]),41.952,41.047,42.395,42.629,41.87,43.16,44.158,44.864,44.455,44.513,46.387,47.9,46.967,47.831,46.751,45.611,46.446,43.451,40.298,42.793,41.359,41.909,41.516,39.593,38.761,39.226,40.396,40.148,42.835,42.577,43.806,43.162,45.194,44.599,45.571,45.046,46.3,45.92,46.13,47.08,46.2,46.98,46.85
Equity(787 [DAL]),17.56,17.95,19.19,19.96,19.5,19.74,19.93,16.5,19.97,18.15,19.76,18.7,15.6,15.08,14.6,13.37,15.48,15.14,16.21,18.53,18.19,17.32,16.37,13.35,12.89,9.6,10.0,8.61,8.75,10.01,8.75,7.01,8.5,7.65,7.5,5.5,6.15,6.3,5.32,5.68,5.52,4.95,4.88
Equity(797 [DD]),48.422,48.296,48.286,47.809,45.674,47.136,46.737,45.596,44.544,43.935,45.37,46.393,43.974,44.584,43.551,42.647,43.905,41.978,43.964,45.174,44.672,45.114,45.58,46.036,44.628,46.594,45.074,46.056,49.091,48.922,51.59,49.468,49.448,48.039,49.63,47.62,47.91,46.32,47.2,46.23,42.69,41.8,41.52
Equity(801 [DE]),72.679,73.5,72.931,76.372,71.876,72.024,75.634,75.783,71.836,77.571,85.078,87.267,86.326,88.971,91.644,89.36,88.645,75.874,82.309,88.298,81.892,84.415,86.57,84.623,82.647,82.309,78.684,79.636,85.414,85.981,92.327,89.657,84.916,85.981,83.212,80.114,81.03,81.001,77.623,76.079,71.38,68.45,69.82
Equity(802 [DECK]),108.45,109.8,114.82,110.66,108.01,144.2,136.14,124.06,128.86,131.91,144.17,156.87,153.56,163.7,160.19,141.99,129.759,122.75,120.6,122.1,114.46,114.38,120.88,110.64,99.53,102.93,105.89,104.58,114.41,110.44,126.48,142.76,142.4,135.05,140.78,130.94,136.72,128.41,128.789,139.55,137.75,131.1,128.38
Equity(805 [DELL]),27.76,27.6,27.85,28.53,27.92,28.98,30.05,27.31,26.91,26.13,24.54,25.07,23.57,24.88,24.95,22.09,20.76,21.08,20.06,20.35,19.45,19.57,19.54,19.9,19.35,19.4,20.01,19.61,19.53,18.5,19.47,19.11,19.32,19.03,21.31,21.19,23.06,23.74,24.42,23.4,22.25,22.81,22.97
Equity(811 [DFS]),22.065,20.489,22.453,21.86,19.559,18.699,17.958,17.603,17.543,16.477,17.158,16.556,15.449,15.311,14.758,13.826,13.617,12.526,15.432,17.813,15.502,14.113,14.976,14.966,14.034,15.343,16.622,15.849,17.062,17.47,18.396,18.764,18.615,17.44,18.326,16.763,17.072,15.628,15.579,14.344,13.57,13.78,13.42
Equity(819 [DGX]),56.216,57.317,56.472,56.771,55.469,54.008,52.954,53.54,54.196,53.59,54.723,54.067,53.212,52.616,52.596,51.165,53.585,51.444,48.815,50.398,50.109,50.966,46.335,47.471,45.887,45.519,44.782,45.598,46.165,45.945,45.526,48.889,49.687,49.837,49.967,50.236,50.306,48.729,50.206,48.121,47.582,48.26,48.55
Equity(820 [DHI]),13.727,12.471,14.262,13.727,11.634,12.53,11.586,11.852,11.98,11.211,11.793,13.655,13.113,13.211,12.906,10.758,10.886,11.95,15.202,17.054,14.101,13.753,15.146,13.961,12.897,13.842,15.603,15.285,16.847,15.643,16.628,16.947,15.574,14.758,15.49,13.04,12.71,11.64,11.9,12.2,11.58,10.55,10.09
Equity(822 [DHR]),82.629,82.619,82.689,82.379,81.151,82.399,81.56,80.382,82.409,81.061,86.725,86.984,85.935,87.673,88.183,84.675,79.649,76.911,74.913,75.862,73.214,75.043,74.583,74.094,72.015,72.385,76.332,75.092,78.81,75.332,75.142,77.531,77.971,77.041,80.04,75.811,78.15,79.16,81.759,80.05,76.87,76.28,76.28
Equity(827 [DIS]),34.23,34.022,35.091,35.091,33.449,34.013,33.557,32.39,32.182,31.5,32.796,32.79,33.01,32.94,32.42,31.13,30.32,28.51,28.68,30.66,32.119,32.49,32.57,32.409,30.76,30.78,31.9,31.0,31.24,30.18,31.33,32.36,33.49,34.3,34.91,33.23,33.6,33.01,33.93,31.94,31.57,30.9,30.08
Equity(830 [DISH]),37.564,42.136,43.64,43.64,43.856,44.756,42.758,43.667,35.853,37.672,38.797,36.249,34.044,33.639,33.225,33.48,30.4,27.95,28.15,31.17,29.18,30.44,31.25,29.65,28.34,27.74,28.62,28.39,29.65,30.82,32.0,30.59,30.34,30.39,33.74,34.35,35.11,35.13,33.91,30.02,29.26,26.84,26.7
Equity(833 [DKS]),34.635,33.575,34.13,33.97,31.795,32.45,30.32,27.47,28.96,32.009,31.26,31.84,30.14,28.5,27.67,27.05,26.11,26.18,30.04,32.93,32.63,30.33,29.49,27.58,26.59,27.18,27.86,26.18,26.24,25.07,25.82,28.08,29.58,27.94,29.12,22.49,23.15,22.57,22.45,20.91,18.05,17.06,16.68
Equity(838 [DLTR]),41.61,40.54,41.37,41.26,37.46,37.99,36.5,28.64,26.63,26.8,28.66,29.24,26.6,26.46,26.13,23.13,22.25,23.5,25.8,27.79,25.35,25.17,25.52,26.83,26.66,26.73,28.8,27.0,29.3,28.45,30.54,31.49,30.93,34.54,34.98,33.07,36.9,36.14,36.94,35.25,32.509,34.34,34.43
Equity(846 [DNR]),22.96,22.345,24.035,24.475,24.64,26.915,28.0,29.27,27.235,27.185,26.66,28.53,27.29,28.76,30.11,31.16,29.23,24.69,24.95,26.46,27.24,28.51,30.99,31.89,31.24,31.52,26.67,29.21,30.4,30.02,32.159,31.91,29.49,32.87,34.87,36.04,34.03,35.01,33.52,37.6,35.27,33.19,32.61
Equity(847 [DO]),110.972,109.274,108.261,113.046,105.927,108.483,112.512,110.412,106.887,111.907,113.714,122.377,125.58,136.558,139.732,132.134,121.605,114.798,115.901,113.235,105.861,109.282,118.096,119.531,118.967,123.112,112.052,116.672,120.203,123.428,137.258,131.273,127.99,131.82,140.42,136.86,136.44,133.82,132.44,130.86,137.88,132.27,130.61
Equity(851 [DOV]),50.112,50.3,50.744,49.382,47.703,45.393,44.514,45.314,45.689,45.156,45.891,46.327,45.206,46.178,46.109,42.162,37.442,35.251,37.343,42.192,40.605,41.686,42.301,41.352,40.754,40.376,40.894,41.053,44.261,42.179,46.532,47.768,50.437,51.603,53.765,52.011,54.08,51.93,51.67,51.06,47.93,46.94,47.05
Equity(852 [DOW]),41.822,41.663,43.221,44.992,42.36,43.086,42.544,40.454,38.906,38.848,40.58,41.354,41.712,39.912,39.192,36.161,35.428,34.157,35.497,38.996,37.637,37.755,37.882,36.846,35.369,36.17,35.663,36.241,38.406,38.07,39.523,40.393,40.324,40.759,42.39,39.958,39.939,38.337,38.604,37.151,34.83,34.1,34.21
Equity(859 [DRI]),43.094,41.166,43.51,42.73,42.562,42.374,40.498,39.629,39.293,38.908,39.293,38.77,35.343,27.167,27.275,25.271,22.076,22.076,26.075,28.691,26.721,30.382,31.218,30.671,28.104,29.129,34.173,31.527,34.233,33.95,35.72,35.74,36.53,35.77,36.02,31.74,34.25,32.159,32.47,31.64,32.259,31.45,31.35
Equity(870 [DTE]),47.447,46.695,47.177,48.71,45.818,47.206,47.226,46.117,46.753,47.004,47.284,48.681,45.601,44.032,43.535,41.907,43.174,41.615,40.416,42.482,40.796,40.709,40.631,38.798,38.516,38.272,38.736,38.242,40.1,40.169,42.056,40.544,40.851,41.977,43.301,42.975,43.706,43.014,44.11,42.99,41.45,42.71,42.88
Equity(873 [DTV]),24.7,24.28,26.0,26.18,25.46,25.7,25.62,26.78,23.87,24.17,24.87,24.64,23.7,24.36,23.4,21.58,21.72,19.67,21.99,23.98,23.13,25.49,25.87,25.05,24.75,24.75,24.55,24.64,26.44,25.74,25.79,25.25,25.83,27.02,27.59,27.39,28.1,27.7,27.92,27.32,25.58,25.0,24.59
Equity(874 [DUK]),18.118,18.05,18.765,18.427,17.78,18.157,18.379,18.784,18.988,19.447,19.329,20.081,19.984,20.013,19.847,19.339,19.71,18.714,17.532,18.45,17.962,17.869,18.008,17.336,16.94,17.296,18.028,17.504,17.909,17.968,18.176,18.255,18.769,18.245,18.54,18.21,18.48,17.69,18.15,17.67,17.07,17.11,17.18
Equity(878 [DVN]),84.445,82.822,85.868,87.69,86.237,92.787,92.14,88.227,85.818,84.952,82.434,87.57,88.469,90.942,90.144,90.035,86.914,81.6,80.832,86.515,89.297,92.926,97.323,102.418,100.265,102.869,96.158,104.177,107.193,109.11,118.238,118.437,111.936,115.561,121.213,118.487,115.781,115.811,116.23,118.77,114.88,117.85,111.0
Equity(895 [EA]),55.94,55.99,58.96,61.4,57.62,58.08,60.46,55.73,56.57,54.29,56.19,54.05,58.08,58.93,58.56,54.51,52.862,49.42,47.22,48.62,44.57,48.72,49.74,47.29,46.31,46.91,48.46,49.34,51.94,50.21,52.01,51.53,53.17,52.61,49.599,48.34,50.2,47.55,46.99,46.94,43.94,43.98,44.38
Equity(898 [EBAY]),38.999,39.02,38.75,39.9,36.72,36.64,35.02,33.46,32.74,31.94,33.53,33.73,32.7,34.3,33.78,31.3,29.68,28.33,26.83,28.81,28.07,27.79,27.71,26.36,25.78,26.25,28.6,30.22,32.94,30.87,31.71,31.3,31.11,30.0,31.17,30.18,30.01,29.26,28.38,28.17,27.61,26.8,26.92
Equity(906 [ECL]),45.9,46.812,46.614,46.713,45.275,46.871,45.939,45.671,45.652,45.493,47.506,50.353,51.095,51.373,51.771,50.061,48.928,47.436,46.054,48.739,47.377,46.054,46.681,46.521,44.87,43.593,43.175,42.756,44.67,44.461,47.791,47.362,45.867,45.019,46.565,43.643,44.7,44.281,45.79,44.15,43.68,44.48,43.62
Equity(911 [ED]),45.138,44.484,45.416,44.936,43.351,44.84,45.061,45.068,45.554,47.13,47.13,48.142,47.918,47.315,47.597,46.614,45.642,43.385,42.091,43.171,42.188,41.809,41.552,40.32,40.28,40.103,40.241,38.9,41.01,40.694,40.941,40.872,41.897,41.365,41.65,41.09,41.3,40.04,40.36,39.69,38.42,38.17,38.0
Equity(926 [EGN]),56.171,56.807,58.558,59.244,58.558,61.581,64.724,63.868,61.265,61.275,63.507,68.259,65.838,65.739,64.642,64.155,66.217,61.992,60.209,62.461,61.773,61.364,62.023,59.897,60.686,62.053,59.607,61.904,63.75,66.386,70.738,71.078,68.532,69.93,74.14,73.86,74.95,75.07,74.34,75.94,75.11,75.56,71.2
Equity(933 [EIX]),55.952,54.48,55.639,55.531,53.212,55.649,56.415,55.659,53.644,53.576,55.0,56.395,54.175,54.647,53.421,52.739,53.954,50.062,49.39,52.828,50.526,51.218,50.753,48.807,49.054,48.323,48.115,48.705,50.882,50.633,52.999,52.592,52.691,51.399,52.671,51.727,52.92,50.971,52.532,51.101,49.92,51.29,50.93
Equity(934 [EL]),42.045,41.926,43.407,42.598,43.121,44.543,41.679,43.694,44.019,41.423,44.316,43.56,43.3,44.95,43.81,41.87,38.76,38.77,39.24,44.83,43.55,43.45,42.5,42.58,43.73,44.33,45.32,45.28,47.27,45.38,44.35,45.65,44.33,48.08,48.05,46.54,47.6,46.24,48.84,46.05,46.12,45.8,45.49
Equity(942 [EMC]),19.03,20.8,20.99,22.81,22.38,24.53,24.55,19.91,19.64,18.45,19.27,19.55,18.98,19.03,18.44,16.99,16.0,16.98,16.72,16.129,15.48,15.9,15.28,15.54,15.03,14.79,14.63,14.3,14.98,14.88,15.52,15.54,16.1,15.96,17.72,17.06,17.44,17.12,16.49,16.1,14.77,15.05,15.14
Equity(945 [EMN]),66.297,65.434,67.209,66.699,63.619,65.14,64.698,63.236,60.207,59.237,62.962,64.022,61.945,62.291,60.583,58.104,61.353,59.092,63.495,66.023,65.016,65.016,65.371,64.976,62.498,65.159,61.113,61.699,65.934,68.419,71.868,74.612,73.469,71.699,76.63,74.343,76.153,74.542,75.63,72.09,68.71,65.88,66.41
Equity(946 [EMR]),49.101,52.055,53.082,51.927,49.394,50.274,50.695,53.59,54.058,53.773,56.074,57.352,55.277,54.904,56.084,52.956,50.537,48.374,50.665,51.354,49.996,51.694,51.249,50.408,48.924,48.113,48.539,50.626,53.247,49.646,52.624,53.158,53.188,53.593,57.41,56.08,58.18,55.93,55.92,53.91,48.17,48.73,49.01
Equity(963 [EOG]),74.265,72.112,77.176,81.124,79.647,81.753,87.302,87.243,85.117,83.48,82.621,87.991,88.181,90.257,90.746,88.8,88.76,85.049,83.9,89.365,94.031,95.939,99.256,118.877,116.349,125.98,112.163,118.767,123.662,126.2,134.17,135.75,127.75,138.5,140.99,134.97,128.63,128.81,130.31,130.41,130.19,120.71,115.46
Equity(973 [EQIX]),85.32,88.69,93.61,98.02,98.19,99.83,114.69,109.11,104.36,102.52,104.11,107.0,98.59,101.76,102.11,94.67,86.78,74.33,75.58,76.63,69.29,74.91,70.44,69.35,61.05,64.489,57.78,66.68,74.02,72.19,79.19,89.77,89.85,88.39,89.11,86.38,95.49,97.64,95.49,96.53,90.66,84.83,83.51
Equity(974 [EQR]),40.238,40.796,43.223,40.565,38.061,37.868,37.666,36.424,36.366,35.557,35.836,38.571,33.342,36.087,35.56,32.574,32.828,31.93,36.702,37.814,36.497,37.668,39.122,37.258,36.312,38.169,41.737,39.879,42.785,39.879,41.895,43.289,43.121,41.164,43.556,40.492,41.796,42.053,42.61,40.35,38.25,37.83,37.79
